City_ID,City,Lat,Lng,Max Temp (C),Humidity,Cloudiness,Wind Speed,Country,Date
329,laurel,39.0993,-76.8483,29.80000000000001,52,0,4.12,US,1723668850
330,richards bay,-28.783,32.0377,19.189999999999998,61,92,5.58,ZA,1723668916
331,hammerfest,70.6634,23.6821,21.25,49,100,2.06,NO,1723668917
332,buerarema,-14.9594,-39.2997,23.33000000000004,98,64,1.44,BR,1723668919
333,tellicherry,11.75,75.5333,26.210000000000036,89,99,0.21,IN,1723668921
334,aksu,41.1231,80.2644,26.350000000000023,45,51,2.58,CN,1723668922
335,namibe,-15.1961,12.1522,18.610000000000014,84,98,1.75,AO,1723668923
336,humberto de campos,-2.5983,-43.4611,26.400000000000034,64,0,2.51,BR,1723668924
337,port isabel,26.0734,-97.2086,34.02000000000004,68,0,8.75,US,1723668925
338,geraldton,-28.7667,114.6,16.230000000000018,82,75,3.6,AU,1723668927
339,iskateley,67.6803,53.1512,8.78000000000003,97,100,7.32,RU,1723668928
340,estes park,40.3772,-105.5217,24.180000000000007,38,100,0.89,US,1723668929
341,kralendijk,12.15,-68.2667,32.99000000000001,55,0,6.17,BQ,1723668930
342,afaahiti,-17.75,-149.2833,27.930000000000007,81,20,2.84,PF,1723668931
343,satipo,-11.2522,-74.6386,29.460000000000036,46,50,0.53,PE,1723668933
344,chernomorskoye,45.5039,32.6997,23.08000000000004,51,0,2.76,UA,1723668934
345,presidente epitacio,-21.7633,-52.1156,22.700000000000045,30,85,2.5,BR,1723668936
346,aoulef,26.9667,1.0833,37.47000000000003,7,0,5.6,DZ,1723668939
347,quesnel,52.9999,-122.5029,23.28000000000003,43,0,0.0,CA,1723668940
348,ust-nera,64.5667,143.2,5.1299999999999955,68,8,2.2,RU,1723668941
349,deulgaon raja,20.0167,76.0333,24.79000000000002,86,100,2.41,IN,1723668942
350,yur'yev-pol'skiy,56.5,39.6833,9.650000000000034,88,6,3.02,RU,1723668943
351,holualoa,19.6228,-155.9522,26.970000000000027,81,20,4.63,US,1723668945
352,santana,-0.0583,-51.1817,33.10000000000002,55,20,5.14,BR,1723668946
353,moranbah,-22.0016,148.0466,15.740000000000009,90,0,2.57,AU,1723668947
354,pangkalanbuun,-2.6833,111.6167,23.060000000000002,95,22,0.55,ID,1723668948
355,dunedin,-45.8742,170.5036,12.110000000000014,55,100,2.01,NZ,1723668949
356,prince george,53.9166,-122.753,21.689999999999998,49,0,1.03,CA,1723668951
357,santyoku,37.4406,129.1708,23.360000000000014,84,2,1.75,KR,1723668952
358,uturoa,-16.7333,-151.4333,25.860000000000014,79,37,4.23,PF,1723668953
359,saucillo,28.0167,-105.2833,34.18000000000001,24,11,0.12,MX,1723668954
360,brindisi,40.5833,17.6667,30.430000000000007,52,0,1.77,IT,1723668956
361,umatilla,45.5001,-118.5014,22.140000000000043,26,0,4.29,US,1723668914
362,northam,51.0333,-4.2167,14.100000000000023,90,38,3.64,GB,1723668958
363,bel ombre,-4.6167,55.4167,25.910000000000025,78,20,5.14,SC,1723668960
364,dakhla,23.6848,-15.958,22.010000000000048,83,1,11.83,EH,1723668962
365,concordia,-31.393,-58.0209,22.04000000000002,33,0,3.6,AR,1723668963
366,funadhoo,6.15,73.2667,27.57000000000005,77,91,9.72,MV,1723668964
367,illizi,26.4833,8.4667,35.89000000000004,11,0,3.64,DZ,1723668965
368,nabire,-3.3667,135.4833,23.30000000000001,95,95,1.84,ID,1723668966
369,oral,51.2333,51.3667,13.990000000000009,88,20,2.0,KZ,1723668680
370,aioun,16.6614,-9.6149,34.660000000000025,37,78,5.79,MR,1723668969
371,kitimat,54.0524,-128.6534,22.210000000000036,59,29,4.02,CA,1723668971
372,nadi,-17.8,177.4167,20.0,73,40,1.03,FJ,1723668972
373,tibati,6.4667,12.6333,19.930000000000007,94,100,0.15,CM,1723668974
374,kermit,31.8576,-103.0927,37.910000000000025,20,0,1.54,US,1723668975
375,vanimo,-2.6741,141.3028,25.120000000000005,90,50,1.99,PG,1723668976
376,borogontsy,62.6683,131.1683,6.939999999999998,58,92,2.36,RU,1723668977
377,makurdi,7.7411,8.5121,24.02000000000004,87,42,1.82,NG,1723668978
378,parit raja,1.8681,103.1124,23.57000000000005,96,86,1.19,MY,1723668980
379,portage la prairie,49.9728,-98.2926,24.05000000000001,73,100,5.66,CA,1723668981
380,rakovnik,50.1037,13.7334,24.24000000000001,81,29,1.09,CZ,1723668982
381,katghora,22.5,82.55,25.05000000000001,93,100,2.15,IN,1723668983
382,minas de matahambre,22.5887,-83.9447,29.710000000000036,75,73,4.46,CU,1723668984
383,abilene,32.4487,-99.7331,39.49000000000001,26,0,9.77,US,1723668732
384,bilibino,68.0546,166.4372,1.330000000000041,94,100,3.06,RU,1723668987
385,selkirk,50.1436,-96.8845,26.720000000000027,68,100,2.24,CA,1723668988
386,emerald,-23.5333,148.1667,12.970000000000027,100,0,2.11,AU,1723668989
387,mocimboa,-11.3167,40.35,22.200000000000045,88,12,1.17,MZ,1723668990
388,lazaro cardenas,17.9583,-102.2,29.910000000000025,67,72,4.47,MX,1723668992
389,strezhevoy,60.7333,77.5889,13.379999999999995,94,74,3.79,RU,1723668993
390,vedea,43.7833,25.7833,25.400000000000034,48,0,5.99,RO,1723668994
391,prieska,-29.6641,22.7474,9.700000000000045,31,3,2.43,ZA,1723668995
392,la ronge,55.1001,-105.2842,26.120000000000005,53,40,4.63,CA,1723668996
393,atherton,53.5237,-2.4935,16.379999999999995,74,86,0.89,GB,1723668998
394,quellon,-43.1167,-73.6167,9.129999999999995,77,100,2.91,CL,1723668999
395,villa gesell,-37.2639,-56.973,12.170000000000016,71,100,3.69,AR,1723669000
396,kloulklubed,7.0419,134.2556,28.5,71,100,1.21,PW,1723669001
397,caconda,-13.7333,15.0667,16.80000000000001,14,45,1.23,AO,1723669002
398,dahlonega,34.5326,-83.9849,30.660000000000025,67,99,1.9,US,1723669004
399,carbonear,47.7332,-53.2148,15.890000000000043,77,3,3.74,CA,1723669005
400,makoua,0.0069,15.6333,25.960000000000036,66,100,1.48,CG,1723669006
401,bonthe,7.5264,-12.505,24.430000000000007,90,100,6.21,SL,1723669007
402,kuta,-8.7233,115.1723,24.970000000000027,78,20,4.63,ID,1723669008
403,portland,45.5234,-122.6762,25.900000000000034,56,40,2.24,US,1723668435
404,asaita,11.5636,41.4394,27.74000000000001,64,11,3.48,ET,1723669011
405,taltal,-25.4,-70.4833,15.120000000000005,80,13,2.91,CL,1723669012
406,shache,38.4167,77.2406,28.04000000000002,28,67,1.96,CN,1723669013
407,saint-louis,16.3333,-15.0,30.75,51,100,7.1,SN,1723669014
408,lautoka,-17.6167,177.4667,19.920000000000016,73,40,1.03,FJ,1723669016
409,esquel,-42.9,-71.3167,4.840000000000032,76,10,3.08,AR,1723669017
410,kuqa,41.7278,82.9364,27.560000000000002,30,99,1.18,CN,1723669018
411,luanda,-8.8368,13.2343,21.0,83,28,0.0,AO,1723669019
412,phongsali,21.6833,102.1058,18.930000000000007,100,100,0.5,LA,1723669020
413,shubarshi,48.5872,57.1869,20.57000000000005,37,96,2.5,KZ,1723669022
414,guanica,17.9716,-66.908,29.430000000000007,66,100,7.91,PR,1723669023
415,san patricio,28.017,-97.5169,35.93000000000001,49,100,6.62,US,1723669024
416,rechytsa,52.3617,30.3916,17.060000000000002,72,48,1.6,BY,1723669025
417,tindouf,27.6711,-8.1474,38.25,9,0,4.12,DZ,1723669026
418,rio verde de mato grosso,-18.9181,-54.8442,29.939999999999998,17,0,0.43,BR,1723669028
419,mar del plata,-38.0023,-57.5575,14.180000000000007,83,100,4.47,AR,1723669029
420,polyarnyy,69.1989,33.4478,14.300000000000011,61,97,4.15,RU,1723669030
421,galvez,-32.0293,-61.221,19.310000000000002,40,84,3.44,AR,1723669031
422,visakhapatnam,17.69,83.2093,28.939999999999998,100,40,1.03,IN,1723669032
423,yabelo,4.8833,38.0833,17.730000000000018,64,100,2.65,ET,1723669034
424,pizarro,4.9533,-77.366,27.439999999999998,82,87,3.89,CO,1723669035
425,scone,56.4194,-3.4051,16.27000000000004,69,100,1.34,GB,1723669036
426,fortuna,40.5982,-124.1573,21.100000000000023,73,75,4.63,US,1723669037
427,road town,18.4167,-64.6167,29.05000000000001,83,100,10.66,VG,1723669038
428,weno,7.4515,151.8468,26.970000000000027,89,100,0.0,FM,1723669040
429,weining,26.85,104.2333,13.420000000000016,92,0,1.81,CN,1723669041
430,westport,41.1415,-73.3579,28.900000000000034,62,0,4.12,US,1723669042
431,kavaratti,10.5669,72.642,26.54000000000002,85,100,7.36,IN,1723669043
432,roma,43.2128,-75.4557,26.08000000000004,62,40,4.63,US,1723669045
433,altay,47.8667,88.1167,17.430000000000007,40,0,2.89,CN,1723669046
434,hovd,48.0056,91.6419,18.760000000000048,42,0,1.94,MN,1723669047
435,halesworth,52.3464,1.5029,19.430000000000007,88,2,0.89,GB,1723669048
436,uruguaiana,-29.7547,-57.0883,16.620000000000005,64,0,3.29,BR,1723669049
437,palera,25.0167,79.2333,26.57000000000005,88,100,3.07,IN,1723669051
438,san ignacio de velasco,-16.3667,-60.95,32.870000000000005,18,0,3.65,BO,1723669052
439,kerikeri,-35.2268,173.9474,11.060000000000002,90,100,1.12,NZ,1723669053
440,fort bragg,35.139,-79.006,30.930000000000007,51,20,2.06,US,1723668956
441,klyuchi,52.2667,79.1667,19.27000000000004,73,72,3.52,RU,1723669055
442,amursk,50.2261,136.8994,16.430000000000007,89,72,0.88,RU,1723669057
443,brasileia,-11.0161,-68.7481,33.25,38,3,0.0,BR,1723669059
444,bulolo,-7.2,146.65,20.660000000000025,97,37,0.98,PG,1723669060
445,yeppoon,-23.1333,150.7333,15.879999999999995,95,24,1.71,AU,1723669061
446,chester,40.1254,-75.8749,28.910000000000025,54,0,2.57,US,1723669063
447,ugoofaaru,5.6667,73.0,27.52000000000004,78,100,9.88,MV,1723669064
448,amahai,-3.3333,128.9167,24.610000000000014,86,94,3.64,ID,1723669065
449,whitefish,48.4111,-114.3376,26.470000000000027,42,0,3.09,US,1723668775
450,margherita,27.2833,95.6833,24.920000000000016,98,100,1.13,IN,1723669067
451,pico truncado,-46.7949,-67.9573,8.78000000000003,48,0,5.36,AR,1723669069
452,brookings,44.3114,-96.7984,23.189999999999998,78,100,5.66,US,1723669070
453,pires do rio,-17.2997,-48.2794,26.439999999999998,31,1,3.24,BR,1723669071
454,kisangani,0.5167,25.2,22.25,93,100,1.04,CD,1723669073
455,sokoni,-6.4333,39.55,23.920000000000016,78,0,6.73,TZ,1723669075
456,ishqoshim,36.7248,71.6133,18.640000000000043,47,0,1.88,TJ,1723669076
457,nova xavantina,-14.6667,-52.35,32.170000000000016,20,0,1.91,BR,1723669077
458,iranduba,-3.2847,-60.1861,25.180000000000007,82,81,2.13,BR,1723669078
459,lanxi,29.2195,119.477,24.28000000000003,91,47,0.77,CN,1723669079
460,kosikha,53.3617,84.5822,18.370000000000005,67,0,4.2,RU,1723669081
461,tanumah,27.1,44.1333,33.670000000000016,16,9,3.96,SA,1723669082
462,urucui,-7.2294,-44.5561,31.260000000000048,26,0,2.44,BR,1723669083
463,pobugskoye,48.1658,30.5927,18.060000000000002,46,20,2.51,UA,1723669084
464,novaya igirma,57.1334,103.9112,11.379999999999995,90,9,1.69,RU,1723669086
465,barra de santo antonio,-9.4047,-35.5072,26.600000000000023,74,13,5.42,BR,1723669087
466,sake,-1.5736,29.045,18.49000000000001,80,86,0.53,CD,1723669089
467,dawei,14.0833,98.2,25.710000000000036,90,100,0.93,MM,1723669090
468,gharyan,32.1722,13.0203,27.260000000000048,47,0,3.47,LY,1723669092
469,xining,36.6167,101.7667,11.78000000000003,87,34,1.14,CN,1723669093
470,crieff,56.3727,-3.8389,16.189999999999998,74,100,4.25,GB,1723669094
471,sena madureira,-9.0656,-68.6569,35.82000000000005,21,1,0.42,BR,1723669095
472,zhezqazghan,47.7833,67.7667,22.410000000000025,24,3,2.91,KZ,1723669096
473,turpan,42.9333,89.1667,32.200000000000045,19,54,0.91,CN,1723669098
474,rodolfo sanchez taboada,31.7167,-116.5667,23.939999999999998,63,40,2.24,MX,1723669099
475,kayyerkan,69.3786,87.7439,11.160000000000025,61,6,1.92,RU,1723669100
476,corner brook,48.9667,-57.9484,22.090000000000032,60,0,3.09,CA,1723669101
477,xishan,27.6667,113.5,24.920000000000016,95,92,0.94,CN,1723669102
478,sinop,41.7711,34.8709,17.53000000000003,87,51,1.51,TR,1723669104
479,curvelo,-18.7564,-44.4308,24.400000000000034,37,37,1.28,BR,1723669105
480,trincomalee,8.5711,81.2335,27.220000000000027,82,86,5.38,LK,1723669106
481,tyukhtet,56.5389,89.3011,14.980000000000018,92,0,2.44,RU,1723669107
482,mtama,-10.3,39.3667,20.75,96,34,1.19,TZ,1723669108
483,skovorodino,53.9833,123.9167,18.160000000000025,96,99,0.92,RU,1723669110
484,kodinsk,58.6881,99.1844,16.460000000000036,74,100,0.9,RU,1723669111
485,detroit lakes,46.8172,-95.8453,20.75,91,100,5.14,US,1723669112
486,alzamay,55.5562,98.6644,11.78000000000003,92,0,1.62,RU,1723669113
487,chemolgan,43.1897,76.5292,22.810000000000002,38,46,2.26,KZ,1723669115
488,choyr,46.3611,108.3611,18.210000000000036,62,22,2.36,MN,1723669116
489,felipe carrillo puerto,19.5833,-88.05,34.450000000000045,45,47,2.97,MX,1723669117
490,sandnessjoen,66.0217,12.6316,17.29000000000002,82,75,5.14,NO,1723669118
491,riyadh,24.6877,46.7219,36.08000000000004,17,2,4.15,SA,1723668852
492,susuman,62.7833,148.1667,2.32000000000005,74,93,1.19,RU,1723669120
493,awjilah,29.1081,21.2869,29.850000000000023,26,30,5.2,LY,1723669122
494,bairnsdale,-37.8333,147.6167,9.710000000000036,74,3,2.05,AU,1723669123
495,nikolayevsk-on-amure,53.1406,140.73,19.120000000000005,79,38,1.15,RU,1723669124
496,kalispell,48.1958,-114.3129,26.620000000000005,39,0,3.13,US,1723668953
497,midelt,32.6852,-4.7451,25.960000000000036,22,0,3.3,MA,1723669128
498,krasnyy chikoy,50.3643,108.7512,14.560000000000002,98,63,2.07,RU,1723669129
499,wuyang,31.9925,116.2472,24.32000000000005,95,29,2.3,CN,1723669130
500,monetnyy,57.0472,60.8794,12.680000000000007,94,76,4.3,RU,1723669131
501,juan rodriguez clara,17.9833,-95.4083,28.52000000000004,80,88,3.83,MX,1723668988
502,carinhanha,-14.3047,-43.765,28.480000000000018,39,43,5.21,BR,1723669134
503,san antonio de pale,-1.4014,5.6325,23.04000000000002,82,18,2.28,GQ,1723669135
504,ola,59.5833,151.2833,8.830000000000041,65,78,6.13,RU,1723669136
505,bardai,11.65,7.2333,21.120000000000005,96,42,3.57,NG,1723669137
506,pursat,12.3333,103.6667,22.200000000000045,93,100,1.34,KH,1723669138
507,vanino,49.0869,140.2543,18.150000000000034,92,0,0.83,RU,1723669140
508,gornji grad,46.2953,14.8083,21.100000000000023,71,74,1.67,SI,1723669141
509,guozhen,34.3659,107.359,21.79000000000002,94,100,2.66,CN,1723669142
510,puerto armuelles,8.2833,-82.8667,30.99000000000001,85,100,2.24,PA,1723669143
511,ilomantsi,62.6716,30.9328,11.5,62,30,1.24,FI,1723669144
512,lagoa,39.05,-27.9833,24.110000000000014,85,3,2.66,PT,1723669146
513,dzhambeyty,50.2536,52.595,18.230000000000018,57,57,4.02,KZ,1723669147
514,tromso,69.6496,18.957,19.010000000000048,63,75,2.06,NO,1723669148
515,kirensk,57.7853,108.1119,11.600000000000023,96,15,1.9,RU,1723669149
516,metlili chaamba,32.2667,3.6333,36.52000000000004,15,0,3.09,DZ,1723669150
517,sola,-13.8833,167.55,25.160000000000025,71,52,10.55,VU,1723669152
518,salalah,17.0151,54.0924,24.090000000000032,96,100,2.46,OM,1723669153
519,kourou,5.1552,-52.6478,31.03000000000003,71,0,2.97,GF,1723669154
520,malango,-2.9627,119.9001,16.960000000000036,93,4,0.93,ID,1723669155
521,metro,-5.1131,105.3067,22.480000000000018,90,72,1.95,ID,1723669156
522,yuzhno-kurilsk,44.0306,145.8556,18.53000000000003,98,100,3.74,RU,1723669158
523,porto novo,6.4965,2.6036,24.900000000000034,88,5,2.91,BJ,1723669159
524,lagunas,-5.2269,-75.6753,35.75,27,69,0.68,PE,1723669160
525,maceio,-9.6658,-35.7353,26.689999999999998,73,20,5.14,BR,1723669161
526,freetown,8.484,-13.2299,24.840000000000032,88,75,5.66,SL,1723669162
527,nouadhibou,20.931,-17.0347,23.99000000000001,73,66,6.69,MR,1723669164
528,deqen,29.9618,90.7188,5.960000000000036,88,85,1.4,CN,1723669165
529,novodvinsk,64.4165,40.8122,6.860000000000014,76,35,2.72,RU,1723669166
530,iwanai,42.9744,140.5089,22.78000000000003,98,100,1.68,JP,1723669167
531,arkalyk,50.2486,66.9114,19.710000000000036,44,90,6.28,KZ,1723669168
532,tukrah,32.5341,20.5791,27.460000000000036,72,0,3.8,LY,1723669170
533,le port,-20.9373,55.2919,19.0,86,18,2.93,RE,1723669171
534,bosaso,11.2842,49.1816,33.05000000000001,52,19,2.3,SO,1723669172
535,vernon,50.2581,-119.2691,31.07000000000005,29,0,0.51,CA,1723669173
536,santa cruz,-17.8,-63.1667,29.700000000000045,28,0,8.23,BO,1723669174
537,zaghouan,36.4029,10.1429,27.920000000000016,55,99,4.2,TN,1723669176
538,gebeit,21.0667,36.3167,33.48000000000002,28,2,1.92,SD,1723669177
539,wynyard,-41.0,145.7167,9.670000000000016,94,100,2.81,AU,1723669178
540,dryden,49.7833,-92.7503,28.160000000000025,42,0,5.66,CA,1723669179
541,san andres,12.5847,-81.7006,31.010000000000048,74,20,5.14,CO,1723669182
542,xilin hot,43.9667,116.0333,16.410000000000025,88,97,2.18,CN,1723669183
543,vila franca do campo,37.7167,-25.4333,25.230000000000018,87,3,1.19,PT,1723669184
544,zaragoza,41.6561,-0.8773,21.680000000000007,47,0,8.75,ES,1723669185
545,colonia menno,-22.3667,-59.8167,31.5,18,0,5.02,PY,1723669187
546,menongue,-14.6585,17.691,15.700000000000045,13,55,2.11,AO,1723669188
547,cintruenigo,42.0777,-1.8088,18.629999999999995,63,1,7.3,ES,1723669189
548,santiago ixcuintla,21.8167,-105.2167,31.910000000000025,62,100,3.22,MX,1723669052
549,limassol,34.675,33.0333,31.210000000000036,69,0,4.12,CY,1723669191
550,hafar al-batin,28.4328,45.9708,36.32000000000005,11,0,2.06,SA,1723669193
551,zyryanovsk,49.7386,84.2719,13.07000000000005,68,7,0.96,KZ,1723669194
552,necochea,-38.5473,-58.7368,13.650000000000034,63,100,3.64,AR,1723669195
553,sur,22.5667,59.5289,29.05000000000001,69,10,5.54,OM,1723669196
554,bandar abbas,27.1865,56.2808,31.99000000000001,74,40,3.09,IR,1723669197
555,dalmatovo,56.26,62.9362,11.240000000000009,97,64,4.15,RU,1723669199
556,keyser,39.4409,-78.9739,29.510000000000048,47,4,3.12,US,1723669200
557,lerwick,60.1545,-1.1494,13.0,84,42,9.88,GB,1723669201
558,mapimi,25.8167,-103.85,33.23000000000002,23,14,3.95,MX,1723669202
559,pyapon,16.2833,95.6833,26.220000000000027,91,100,1.97,MM,1723669204
560,krasnaya gorbatka,55.8703,41.7641,10.379999999999995,95,19,2.9,RU,1723669205
561,ketchikan,55.3422,-131.6461,18.52000000000004,52,6,1.96,US,1723669206
562,bure,10.7,37.0667,14.25,96,100,1.09,ET,1723669207
563,tokombere,11.2271,13.4858,22.52000000000004,94,79,2.48,NG,1723669209
564,greenville,35.6127,-77.3663,30.090000000000032,59,100,1.54,US,1723669210
565,runcorn,53.3417,-2.7312,17.620000000000005,77,20,3.09,GB,1723669211
